idpozo,pet_2024,pet_2025,gas_2024,gas_2025,var_pet,var_gas
5763,1390.11045426,1015.44343752,24.576435566,46.763480031,-26.95,90.28
5764,0.0,0.0,0.0,0.0,,
5766,44.401346000000004,0.0,3.416694534,0.0,-100.0,-100.0
5770,0.0,0.0,0.0,0.0,,
5771,0.0,0.0,0.0,0.0,,
5772,616.83466356,420.57228034,81.470684578,102.768480285,-31.82,26.14
5773,1080.13442374,614.444194208,12.106143471,49.799139312,-43.11,311.35
5774,621.93608436,573.2709859,7.471616042,25.972621746999998,-7.82,247.62
5775,887.01927653,620.8249249,35.629676775,30.193575501,-30.01,-15.26
5776,0.0,0.0,0.0,0.0,,
5783,10.713296911,11.472196927,3.815037959,19.757102635,7.08,417.87
5784,0.0,0.0,0.0,0.0,,
5785,0.0,0.0,0.0,0.0,,
5787,0.0,0.0,0.0,0.0,,
5788,400.42615068,322.28456649,27.566085239,61.512529909,-19.51,123.15
5790,698.27383022,724.95568211,23.987303469,20.77128259,3.82,-13.41
5791,0.0,0.0,0.0,0.0,,
5793,0.0,0.0,0.0,0.0,,
5794,0.0,0.0,0.0,0.0,,
5805,505.00454129999997,384.50386947,76.176844143,101.313104337,-23.86,33.0
5806,79.03486561,564.37490353,11.723260334999999,69.480281105,614.08,492.67
5808,40.614523556,13.284790619,668.38160744,162.427497368,-67.29,-75.7
5810,0.0,0.0,0.0,0.0,,
5811,114.739413241,109.459916567,1713.0066692999999,1337.2177938099999,-4.6,-21.94
5812,997.57719231,1319.96020875,14.532614857,49.961014445,32.32,243.79
5814,0.0,0.0,0.0,0.0,,
5820,6.656185251,30.150164871,114.578920483,372.85411598,352.96,225.41
5822,436.31067616,290.56722263,28.885561531,16.053208891,-33.4,-44.42
5824,498.96947514,364.2510618,5.41350918,25.060020474999998,-27.0,362.92
5826,266.160536758,19.129765632999998,22.740285163,1.324043595,-92.81,-94.18
5844,89.59360580799999,38.251307109,1395.38691588,469.88718334,-57.31,-66.33
5848,149.281821899,83.00629691099999,29.409717343,27.336729247,-44.4,-7.05
5879,1303.43480042,1263.56388475,104.11319851500001,35.440692994,-3.06,-65.96
5882,0.0,0.0,0.0,0.0,,
5883,0.0,0.0,0.0,0.0,,
5888,0.0,0.0,0.0,0.0,,
5889,0.0,0.0,245.20000000000002,120.4,,-50.9
5890,0.0,0.0,4148.34,4108.454,,-0.96
5891,0.0,0.0,2010.55,1748.9,,-13.01
5892,48.54,65.52,0.0,0.0,34.98,
5893,49.31,67.22,0.0,0.0,36.32,
5898,93.65,66.86,0.0,0.0,-28.61,
5899,565.93529756,643.7682405400001,39.619104,37.400278314,13.75,-5.6
5900,284.69636463300003,99.75753636,51.873497333,24.255742252,-64.96,-53.24
5901,0.0,0.0,0.0,0.0,,
5915,73.65251525,0.0,11.498880995,0.0,-100.0,-100.0
5916,476.48670868,428.49120032,165.124281758,30.984106525999998,-10.07,-81.24
5917,0.0,0.0,0.0,0.0,,
5918,302.38318171,264.69686698,21.347061922,43.713245515,-12.46,104.77
5919,440.39659947,460.76224339,32.358194823,40.960443427,4.62,26.58
5927,0.0,0.0,0.0,0.0,,
5932,0.0,0.0,0.0,0.0,,
5938,0.0,0.0,0.0,0.0,,
5939,112.20831,0.060278,0.0,7.122174,-99.95,
5940,0.0,0.0,0.0,0.0,,
5949,0.0,0.0,0.0,0.0,,
5954,733.8027,839.1681,2730.145,1649.5309,14.36,-39.58
5960,267.9885,267.6127,0.0,0.0,-0.14,
5971,0.0,0.0,0.0,0.0,,
5981,432.36938482,290.85033626,2613.5921735,1772.60960698,-32.73,-32.18
5982,0.0,0.0,0.0,0.0,,
5984,438.29578200000003,473.53051,0.0,17.477571,8.04,
5991,0.0,0.0,0.0,0.0,,
5993,237.79705,45.949345,0.0,0.0,-80.68,
5997,407.26872,291.32755,50.808496,45.998751,-28.47,-9.47
5998,0.0,0.0,0.0,0.0,,
5999,0.0,0.0,0.0,0.0,,
6001,3313.331454,3872.8183,144.034343,173.776831,16.89,20.65
6002,89.18767,498.85561,0.0,28.404839,459.33,
6005,1042.17739,1363.4981,31.239895,0.0,30.83,-100.0
6008,1485.47195,1355.8608,0.0,0.0,-8.73,
6020,1055.15422,824.9714,0.0,0.0,-21.82,
6022,1.992111,0.0,0.0,0.0,-100.0,
6029,958.67252,1696.244818,74.953751,42.918354,76.94,-42.74
6031,1242.27384,1511.74178,21.118918,56.618062,21.69,168.09
6037,0.0,0.0,0.0,0.0,,
6039,0.0,0.0,0.0,0.0,,
6044,0.0,0.0,0.0,0.0,,
6061,914.79759,662.89499,0.0,0.0,-27.54,
6064,1363.50251,1288.65109,0.0,0.0,-5.49,
6073,0.0,0.0,0.0,0.0,,
6076,526.86685,146.433513,0.0,0.0,-72.21,
6079,404.53504999999996,575.2272800000001,38.412851,37.835719,42.19,-1.5
6086,971.44427,1372.7279,0.0,0.0,41.31,
6088,0.0,0.0,0.0,0.0,,
6098,1113.0483,875.58705,0.0,0.0,-21.33,
6105,0.0,0.0,0.0,0.0,,
6136,0.0,0.0,0.0,0.0,,
6137,1220.56096,597.24475,0.0,0.0,-51.07,
6139,82.482586,661.01896,9.343152,20.665622,701.4,121.18
6141,0.0,0.0,0.0,0.0,,
6154,189.165303,116.236441,11117.5827,10108.7176,-38.55,-9.07
6159,900.10319,769.67536,41.167327,2.850357,-14.49,-93.08
6162,693.70218,696.40929,0.0,0.0,0.39,
6170,256.00632,108.43582,34.401871,17.224985,-57.64,-49.93
6173,1074.51219,1259.6073,0.0,29.70865,17.23,
6175,903.590961,790.43676,1.094361,28.360222999999998,-12.52,2491.49
6176,1762.9085,1341.02868,73.816656,92.440016,-23.93,25.23
6182,2338.00007,616.205411,105.466566,80.738823,-73.64,-23.45
6190,0.0,0.0,0.0,0.0,,
6193,416.9565,1046.13487,0.0,0.0,150.9,
6197,0.0,0.0,0.0,0.0,,
6203,0.0,0.0,0.0,0.0,,
6204,0.0,0.0,0.0,0.0,,
6223,0.0,0.0,0.0,0.0,,
6224,233.08982,630.91963,0.0,0.0,170.68,
6228,0.0,0.0,0.0,0.0,,
6239,1028.60549,413.430918,0.0,0.0,-59.81,
6243,0.0,0.0,0.0,0.0,,
6247,295.54691,378.7523,0.0,0.0,28.15,
6252,785.18393,557.33714,0.0,0.0,-29.02,
6260,0.0,0.0,0.0,0.0,,
6274,584.49617,750.08794,26.486992,16.247495999999998,28.33,-38.66
6288,0.0,371.924597,0.0,76.840581,,
6308,507.57234,334.24935999999997,0.0,17.819609,-34.15,
6310,370.18455,323.83061999999995,0.0,0.0,-12.52,
6313,2328.11253,2450.7999,43.080033,70.68462099999999,5.27,64.08
6314,1017.03471,670.2264299999999,0.0,0.0,-34.1,
6315,0.0,0.0,0.0,0.0,,
6320,372.82695,202.387101,42.589914,41.556141000000004,-45.72,-2.43
6323,72.257073,0.0,0.0,0.0,-100.0,
6328,423.49243,512.37562,0.0,8.786228999999999,20.99,
6333,0.0,0.0,0.0,0.0,,
6336,1261.3367,977.42487,0.0,0.0,-22.51,
6338,579.9467099999999,334.055,97.241369,93.078224,-42.4,-4.28
6342,500.65792999999996,404.46812,25.8537,13.460423,-19.21,-47.94
6350,262.74404,233.168442,0.0,0.0,-11.26,
6356,280.310197,56.17929,0.0,0.24686,-79.96,
6366,0.0,0.0,0.0,0.0,,
6372,1773.80753,728.78445,0.0,0.0,-58.91,
6379,738.362658,392.70161,0.0,0.0,-46.81,
6383,368.51248,230.76653,0.0,0.0,-37.38,
6384,0.0,0.0,0.0,0.0,,
6392,396.65581,415.63405,38.823386,18.140146,4.78,-53.28
6397,0.0,0.0,0.0,0.0,,
6399,0.0,0.0,0.0,0.0,,
6404,890.98551,644.50355,52.74957,42.135254,-27.66,-20.12
6411,452.79516,237.71923,0.0,17.724175,-47.5,
6416,652.0381199999999,541.32965,9.279345,0.0,-16.98,-100.0
6420,90.92690999999999,3.8744,0.0,0.0,-95.74,
6424,0.0,0.0,0.0,0.0,,
6425,636.84722,262.08658,0.0,0.0,-58.85,
6437,128.690496,337.86048999999997,10.500396,25.918249,162.54,146.83
6438,231.5426,435.02742,12.943653,18.973858,87.88,46.59
6455,0.0,0.0,0.0,0.0,,
6465,324.75651,150.058279,28.70628,0.0,-53.79,-100.0
6466,0.0,0.0,0.0,0.0,,
6468,0.0,0.0,0.0,0.0,,
6471,560.87487,532.41451,44.641678,52.533215,-5.07,17.68
6483,3186.0211,1420.86605,23.159367,60.015637,-55.4,159.14
6484,575.99424,478.019817,0.0,0.0,-17.01,
6485,254.13002,243.874122,25.888114,2.495985,-4.04,-90.36
6494,114.479551,63.038276,0.0,0.0,-44.93,
6497,383.13912,293.56218,0.0,0.0,-23.38,
6501,0.0,0.0,0.0,0.0,,
6507,225.148683,43.30727,0.0,0.0,-80.77,
6510,0.0,0.0,0.0,0.0,,
6512,0.0,0.0,0.0,0.0,,
6520,1247.53637,950.18034,0.0,18.630662,-23.84,
6523,0.0,0.0,0.0,0.0,,
6526,38.44318,0.0,0.0,0.0,-100.0,
6530,0.0,0.0,0.0,0.0,,
6533,2210.11024,1132.01973,0.0,0.0,-48.78,
6542,0.0,0.0,0.0,0.0,,
6543,0.0,95.491838,0.0,26.754147,,
6552,0.0,0.0,0.0,0.0,,
6553,301.04572,175.07209,0.0,0.0,-41.85,
6560,0.0,0.0,0.0,0.0,,
6567,993.80133,963.53524,38.896145,31.047241,-3.05,-20.18
6571,8351.7973,5041.4469,0.0,17.770378,-39.64,
6575,1005.64318,1025.15763,0.729574,23.964461,1.94,3184.72
6577,0.0,0.0,0.0,0.0,,
6580,0.0,0.0,0.0,0.0,,
6583,370.92328,336.810103,0.0,0.0,-9.2,
6588,781.55899,630.76892,0.0,0.0,-19.29,
6592,607.68771,475.81323000000003,0.0,0.0,-21.7,
6594,121.874056,144.472484,24.141267,14.526291,18.54,-39.83
6599,0.0,0.0,0.0,0.0,,
6601,0.0,0.0,0.0,0.0,,
6624,438.25248,781.22104,25.861631,25.633346,78.26,-0.88
6629,278.028566,174.065896,0.0,0.0,-37.39,
6631,401.88057,84.08739,0.0,0.0,-79.08,
6633,1386.9676,948.47734,39.858388,32.931779,-31.62,-17.38
6639,1015.64393,1620.2707,0.0,0.0,59.53,
6641,2835.5643,2097.0452,48.866719,47.261796000000004,-26.04,-3.28
6646,1022.84797,662.3339,0.0,0.0,-35.25,
6648,0.0,0.0,0.0,0.0,,
6651,0.0,0.0,0.0,0.0,,
6654,0.0,0.0,0.0,0.0,,
6655,3632.9982,3353.212,0.0,0.0,-7.7,
6665,573.483979,105.802054,30.665359,24.816667,-81.55,-19.07
6666,0.0,0.0,0.0,0.0,,
6667,1233.35375,833.97329,0.0,0.0,-32.38,
6676,559.484,477.34436,0.0,15.429442,-14.68,
6681,0.0,0.0,0.0,0.0,,
6690,490.80253300000004,502.83853,0.0,0.0,2.45,
6706,636.79965,1217.47792,0.0,0.0,91.19,
6710,1283.17852,1614.8895,0.0,0.0,25.85,
6723,1121.80935,1124.24494,0.0,24.831091,0.22,
6732,441.03711,396.39101999999997,0.0,0.0,-10.12,
6740,0.0,0.0,0.0,0.0,,
6742,0.0,0.0,0.0,0.0,,
6745,0.0,0.0,0.0,0.0,,
6753,0.0,0.0,0.0,0.0,,
6754,1205.72043,880.22336,0.0,0.0,-27.0,
6760,905.43952,799.62784,0.0,0.0,-11.69,
6779,359.7966,268.98202,0.0,0.0,-25.24,
6783,400.94659,184.639556,0.0,0.0,-53.95,
6797,632.9775999999999,552.50041,0.0,19.294905,-12.71,
6811,887.78971,1074.25456,0.0,0.0,21.0,
6820,394.65134,416.97607800000003,0.0,0.0,5.66,
6826,826.599755,477.87584,0.0,0.0,-42.19,
6827,0.0,0.0,0.0,0.0,,
6832,18.39412,320.74888999999996,1.388543,4.646303,1643.76,234.62
6833,480.88488,758.14417,0.0,25.99899,57.66,
6836,1591.2499,1487.0301,0.0,35.003966000000005,-6.55,
6838,0.0,0.0,0.0,0.0,,
6840,0.0,0.0,0.0,0.0,,
6844,0.0,0.0,0.0,0.0,,
6851,1275.95901,1387.0804,0.0,17.82337,8.71,
6860,498.493618,483.30529,45.21375,69.879764,-3.05,54.55
6861,544.614028,0.0,0.0,0.0,-100.0,
6862,975.24975,850.7159300000001,0.0,0.0,-12.77,
6868,308.51093000000003,330.63312,17.163802,9.710768,7.17,-43.42
6870,0.0,0.0,0.0,0.0,,
6884,556.3988899999999,574.64937,0.0,0.0,3.28,
6896,0.0,0.0,0.0,0.0,,
6904,541.5211,0.0,0.0,0.0,-100.0,
6906,0.0,0.0,0.0,0.0,,
6913,0.0,0.0,0.0,0.0,,
6919,687.59823,40.091119,0.0,0.0,-94.17,
6925,1412.42655,1016.48021,38.973964,39.493864,-28.03,1.33
6926,326.8915,286.16858,0.0,0.0,-12.46,
6928,0.0,0.0,0.0,0.0,,
6930,893.18084,872.84254,0.0,17.282935,-2.28,
6937,0.0,0.0,0.0,0.0,,
6938,27.928328999999998,129.854435,0.0,0.0,364.96,
6943,274.10027,913.32832,0.0,29.441665,233.21,
6945,442.593059,535.99505,0.0,0.0,21.1,
6946,315.52449,304.64503,0.0,0.0,-3.45,
6949,347.465196,248.18349899999998,0.0,0.0,-28.57,
6952,281.664423,345.894879,0.0,3.627456,22.8,
6957,1748.7516699999999,1579.7378,51.917386,55.153798,-9.66,6.23
6960,1800.92518,1513.70977,0.0,0.0,-15.95,
6964,458.98849,513.8687199999999,0.0,18.867521,11.96,
6968,579.10766,432.728279,34.32517,23.490462,-25.28,-31.56
6970,1612.603947,1114.51705,0.0,0.0,-30.89,
6971,2972.7816000000003,1973.53209,134.110484,113.618553,-33.61,-15.28
6974,1224.51332,1130.30607,0.0,0.0,-7.69,
6976,0.0,0.0,0.0,0.0,,
6985,446.85946,371.29484,20.764674,29.709015,-16.91,43.07
6987,0.0,0.0,0.0,0.0,,
6989,1292.21511,1260.01202,0.0,0.0,-2.49,
6998,0.0,0.0,0.0,0.0,,
7000,0.0,0.0,0.0,0.0,,
7006,1120.24844,840.89173,0.0,25.099885,-24.94,
7012,801.4330199999999,1284.04333,0.0,0.0,60.22,
7014,599.14065,1017.0128,0.0,0.0,69.75,
7021,359.2232,385.40407,25.78783,13.931721,7.29,-45.98
7024,650.12796,692.47604,25.92132,6.704502,6.51,-74.14
7030,624.72499,358.31407,0.0,0.0,-42.64,
7035,287.10201,287.99205,0.0,0.0,0.31,
7049,591.24094,618.27834,0.0,0.0,4.57,
7059,0.0,0.0,0.0,0.0,,
7062,916.94307,529.636837,27.297463999999998,46.575926,-42.24,70.62
7063,0.0,0.0,0.0,0.0,,
7065,0.0,0.0,0.0,0.0,,
7082,1859.56648,1302.19737,0.0,0.0,-29.97,
7086,355.84694,226.50917099999998,0.0,0.0,-36.35,
7090,358.29488000000003,179.351318,13.135282,22.174666,-49.94,68.82
7094,932.62379,765.3629000000001,0.0,0.0,-17.93,
7107,208.461095,217.580817,0.0,0.0,4.37,
7111,859.18195,709.52518,0.0,0.0,-17.42,
7118,0.0,0.0,0.0,0.0,,
7127,218.42814,230.999163,25.594549999999998,22.255822,5.76,-13.04
7140,0.0,0.0,0.0,0.0,,
7141,281.69545400000004,689.42229,0.0,26.026445,144.74,
7153,1295.63882,754.50306,58.651184,78.99665,-41.77,34.69
7157,0.0,0.0,0.0,0.0,,
7158,1028.5049,727.04507,0.0,0.0,-29.31,
7159,1121.90278,971.98632,25.694591,40.132554,-13.36,56.19
7162,0.0,0.0,0.0,0.0,,
7167,33.254027,0.0,9.372509,0.0,-100.0,-100.0
7178,0.0,0.0,0.0,0.0,,
7183,439.62809,552.00243,7.854781,0.0,25.56,-100.0
7196,0.0,0.0,0.0,0.0,,
7203,489.02772,424.87259,0.0,0.0,-13.12,
7206,1398.00942,954.78995,0.0,16.326438,-31.7,
7213,728.73543,116.57263999999999,8.11333,5.338937,-84.0,-34.2
7220,2653.9084,2905.5836,0.0,0.0,9.48,
7224,0.0,0.0,0.0,0.0,,
7225,189.77576,0.0,0.0,0.0,-100.0,
7231,0.0,0.0,0.0,0.0,,
7232,0.0,0.0,0.0,0.0,,
7240,350.66354,301.91178,25.756488,26.474327,-13.9,2.79
7242,0.0,0.0,0.0,0.0,,
7243,633.72519,269.60365,0.0,0.0,-57.46,
7244,458.32403,780.96285,0.0,0.0,70.4,
7249,0.0,0.0,0.0,0.0,,
7253,486.21873,100.690748,0.0,0.0,-79.29,
7257,625.19302,507.75255,0.0,17.994524,-18.78,
7272,1616.51501,900.3283,0.0,0.0,-44.3,
7298,0.0,0.0,0.0,0.0,,
7300,0.0,0.0,0.0,0.0,,
7301,0.0,0.0,0.0,0.0,,
7302,1031.42683419,760.37580761,136.668847699,235.092613819,-26.28,72.02
7305,0.0,0.0,0.0,0.0,,
7308,0.0,0.0,0.0,0.0,,
7310,0.0,0.0,0.0,0.0,,
7311,169.68275115100002,1524.71373049,9.177345325000001,195.141023184,798.57,2026.33
7313,0.0,0.0,0.0,0.0,,
7314,0.0,0.0,0.0,0.0,,
7315,296.38718019,122.213105204,95.765402164,81.860984697,-58.77,-14.52
7316,0.0,0.0,0.0,0.0,,
7317,796.84429792,108.5986933,54.395957814,11.213002915,-86.37,-79.39
7319,84.163283558,30.26532192,43.635124404,55.160527958,-64.04,26.41
7618,0.0,0.0,0.0,0.0,,
7620,0.0,0.0,0.0,0.0,,
7622,0.0,0.0,0.0,0.0,,
7623,0.0,0.0,0.0,0.0,,
7624,0.0,0.0,0.0,0.0,,
7626,0.0,0.0,0.0,0.0,,
7627,0.0,0.0,0.0,0.0,,
7628,0.0,0.0,0.0,0.0,,
7630,0.0,0.0,0.0,0.0,,
7631,0.0,0.0,0.0,0.0,,
7633,0.0,0.0,0.0,0.0,,
7634,0.0,0.0,0.0,0.0,,
7635,0.0,0.0,0.0,0.0,,
7636,0.0,0.0,0.0,0.0,,
7637,0.0,0.0,0.0,0.0,,
7639,0.0,0.0,0.0,0.0,,
7640,0.0,0.0,0.0,0.0,,
7641,0.0,0.0,0.0,0.0,,
7642,0.0,0.0,0.0,0.0,,
7643,0.0,0.0,0.0,0.0,,
7644,0.0,0.0,0.0,0.0,,
7646,537.3,612.8100000000001,108.63,73.82000000000001,14.05,-32.04
7649,0.0,0.0,0.0,0.0,,
7650,0.0,0.0,0.0,0.0,,
7651,300.66,286.23,69.95,61.84,-4.8,-11.59
7653,0.0,0.0,0.0,0.0,,
7654,0.0,0.0,0.0,0.0,,
7656,0.0,0.0,0.0,0.0,,
7658,0.0,0.0,0.0,0.0,,
7659,0.0,0.0,0.0,0.0,,
7660,0.0,0.0,0.0,0.0,,
7661,0.0,0.0,0.0,0.0,,
7662,0.0,0.0,0.0,0.0,,
7663,0.0,0.0,0.0,0.0,,
7666,0.0,0.0,0.0,0.0,,
7667,0.0,0.0,0.0,0.0,,
7668,0.0,0.0,0.0,0.0,,
7669,0.0,0.0,0.0,0.0,,
7671,0.0,0.0,0.0,0.0,,
7674,0.0,0.0,0.0,0.0,,
7675,376.34,357.12,0.76,0.62,-5.11,-18.42
7677,0.0,0.0,0.0,0.0,,
7678,0.0,0.0,0.0,0.0,,
7682,0.0,0.0,0.0,0.0,,
7683,0.0,0.0,0.0,0.0,,
7684,514.65,698.5899999999999,1.31,1.1300000000000001,35.74,-13.74
7688,76.67999999999999,0.0,4.1,0.0,-100.0,-100.0
7692,0.0,0.0,0.0,0.0,,
7695,0.0,0.0,0.0,0.0,,
7696,17.9,0.0,1.56,0.0,-100.0,-100.0
7697,0.0,0.0,0.0,0.0,,
7698,198.37,210.89,0.01,0.04,6.31,300.0
7701,1876.81,1457.23,76.75999999999999,66.35,-22.36,-13.56
7702,326.65000000000003,243.17499999999998,0.0,0.0,-25.55,
7703,534.52,200.08,0.16,0.05,-62.57,-68.75
7707,485.834,419.491,1.1300000000000001,0.79,-13.66,-30.09
7709,237.79,98.57000000000001,0.02,0.02,-58.55,0.0
7710,0.0,0.0,0.0,0.0,,
7711,0.0,0.0,0.0,0.0,,
7712,0.0,0.0,0.0,0.0,,
7714,0.0,0.0,0.0,0.0,,
7715,0.0,0.0,0.0,0.0,,
7716,0.0,0.0,0.0,0.0,,
7717,0.0,0.0,0.0,0.0,,
7719,0.0,0.0,0.0,0.0,,
7720,0.0,0.0,0.0,0.0,,
7721,0.0,0.0,0.0,0.0,,
7723,0.0,0.05,0.0,0.0,,
7724,200.76,174.07,0.05,0.05,-13.29,0.0
7725,0.0,0.0,0.0,0.0,,
7727,0.0,0.0,0.0,0.0,,
7728,0.0,0.0,0.0,0.0,,
7729,0.0,0.0,0.0,0.0,,
7730,0.0,0.0,0.0,0.0,,
7735,56.53,0.0,0.12,0.0,-100.0,-100.0
7737,65.51,0.0,0.21000000000000002,0.0,-100.0,-100.0
7738,220.41,0.0,23.78,0.0,-100.0,-100.0
7744,193.89,231.74,0.07,0.09,19.52,28.57
7746,0.0,0.0,0.0,0.0,,
7747,42.87,0.0,0.13,0.0,-100.0,-100.0
7748,0.0,0.0,0.0,0.0,,
7752,0.0,0.0,0.0,0.0,,
7753,0.0,0.0,0.0,0.0,,
7754,0.0,0.0,0.0,0.0,,
7755,0.0,0.0,0.0,0.0,,
7756,58.54,0.0,0.02,0.0,-100.0,-100.0
7759,390.32,58.73,0.1,0.02,-84.95,-80.0
7760,0.0,0.0,0.0,0.0,,
7761,0.0,0.0,0.0,0.0,,
7763,179.97,0.0,5.62,0.0,-100.0,-100.0
7764,0.0,0.0,0.0,0.0,,
7765,31.840000000000003,0.0,4.59,0.0,-100.0,-100.0
7767,0.0,0.0,0.0,0.0,,
7768,0.0,0.0,0.0,0.0,,
7770,0.0,0.0,0.0,0.0,,
7771,0.0,178.0,0.0,0.0,,
7772,1050.76,1177.47,104.73,55.02,12.06,-47.46
7773,1483.89,1109.75,42.34,48.54,-25.21,14.64
7774,0.0,0.0,0.0,0.0,,
7775,0.0,0.0,0.0,0.0,,
7776,18.42,0.0,0.01,0.0,-100.0,-100.0
7778,0.0,0.0,0.0,0.0,,
7779,0.0,0.0,0.0,0.0,,
7780,0.0,0.0,0.0,0.0,,
7781,450.94,608.75,71.28999999999999,69.35,35.0,-2.72
7782,0.0,0.0,0.0,0.0,,
7783,0.0,0.0,0.0,0.0,,
7784,150.32,0.0,0.02,0.0,-100.0,-100.0
7785,534.49,0.0,121.95,0.0,-100.0,-100.0
7786,0.0,0.0,0.0,0.0,,
7789,0.0,0.0,0.0,0.0,,
7790,784.13,899.34,110.79,48.24,14.69,-56.46
7792,0.0,0.0,0.0,0.0,,
7795,0.0,0.0,0.0,0.0,,
7796,0.0,0.0,0.0,0.0,,
7797,0.0,0.0,0.0,0.0,,
7799,0.0,0.0,0.0,0.0,,
7800,0.0,0.0,0.0,0.0,,
7801,0.0,0.0,0.0,0.0,,
7802,0.0,0.0,0.0,0.0,,
7803,0.0,0.0,0.0,0.0,,
7808,0.0,0.0,0.0,0.0,,
7809,495.99,509.26,1.32,1.4100000000000001,2.68,6.82
7810,0.0,0.0,0.0,0.0,,
7811,0.0,0.0,0.0,0.0,,
7812,68.52,141.97,57.82,124.19,107.19,114.79
7814,0.0,0.0,0.0,0.0,,
7819,0.0,0.0,0.0,0.0,,
7820,1427.36,1128.29,0.38,0.37,-20.95,-2.63
7821,0.0,0.0,0.0,0.0,,
7822,0.0,0.0,0.0,0.0,,
7824,0.0,0.0,0.0,0.0,,
7825,0.0,0.0,0.0,0.0,,
7826,0.0,0.0,0.0,0.0,,
7827,0.0,0.0,0.0,0.0,,
7831,6.3100000000000005,0.0,0.26,0.0,-100.0,-100.0
7832,0.0,0.0,0.0,0.0,,
7833,0.0,0.0,0.0,0.0,,
7836,0.0,0.0,0.0,0.0,,
7838,0.0,0.0,0.0,0.0,,
7839,0.0,0.0,0.0,0.0,,
7840,0.0,0.0,0.0,0.0,,
7843,0.0,0.0,0.0,0.0,,
7844,0.0,0.0,0.0,0.0,,
7845,0.0,0.0,0.0,0.0,,
7846,0.0,0.0,0.0,0.0,,
7847,58.6,0.0,0.04,0.0,-100.0,-100.0
7848,0.0,0.0,0.0,0.0,,
7849,0.0,0.0,0.0,0.0,,
7850,0.0,0.0,0.0,0.0,,
7851,0.0,0.0,0.0,0.0,,
7852,907.43056267,221.655891073,146.427002295,45.911094273,-75.57,-68.65
7947,0.0,0.0,0.0,0.0,,
7948,0.0,0.0,0.0,0.0,,
7951,0.0,0.0,0.0,0.0,,
7952,0.0,0.0,0.0,0.0,,
7953,0.0,0.0,0.0,0.0,,
7955,0.0,0.0,0.0,0.0,,
7956,659.13629954,428.34183287,58.781314151000004,54.165570769,-35.01,-7.85
7957,0.0,0.0,0.0,0.0,,
7959,0.0,0.0,0.0,0.0,,
7960,0.0,0.0,0.0,0.0,,
7961,325.39633013,77.43073497,635.00095371,208.16827738,-76.2,-67.22
7963,0.0,0.0,0.0,0.0,,
7965,0.0,0.0,0.0,0.0,,
7966,0.0,0.0,0.0,0.0,,
7968,0.0,0.0,0.0,0.0,,
7969,513.09987189,646.7489405599999,276.248727782,215.37817931,26.05,-22.03
7971,762.68148145,656.56723406,978.30573714,708.74454251,-13.91,-27.55
7972,1127.14828726,1317.8338587,286.220497571,0.0,16.92,-100.0
7973,1199.06069325,1000.53747155,123.180951309,118.046788615,-16.56,-4.17
7974,0.0,0.0,0.0,0.0,,
7975,0.0,0.0,0.0,0.0,,
7977,2189.2777281999997,1593.03845816,265.213084135,262.78984784,-27.23,-0.91
7983,0.0,0.0,0.0,0.0,,
7984,0.0,0.0,0.0,0.0,,
7987,0.0,0.0,0.0,0.0,,
7993,0.0,0.0,0.0,0.0,,
7994,0.0,0.0,0.0,0.0,,
7995,620.107984989,669.67741367,151.44220064799998,171.166557116,7.99,13.02
7997,0.0,0.0,0.0,0.0,,
7998,0.0,0.0,0.0,0.0,,
7999,0.0,0.0,0.0,0.0,,
8000,0.0,0.0,0.0,0.0,,
8001,0.0,0.0,0.0,0.0,,
8002,768.25354044,601.93512221,157.045573782,71.733178829,-21.65,-54.32
8005,279.97263817,136.587811462,43.282244448,17.125859514,-51.21,-60.43
8006,412.01900148,404.11662862,210.25456214,183.039627956,-1.92,-12.94
8007,238.952299199,335.66562474,67.537977971,60.286360204,40.47,-10.74
8008,0.0,0.0,0.0,0.0,,
8009,288.089982279,312.72013872,121.995572991,57.98368098,8.55,-52.47
8010,0.0,0.0,0.0,0.0,,
8012,0.0,0.0,0.0,0.0,,
8013,664.81991322,546.67936393,45.958925617,37.45855761,-17.77,-18.5
8016,0.0,0.0,0.0,0.0,,
8017,0.180065137,0.0,0.992401314,0.0,-100.0,-100.0
8019,0.0,0.0,0.0,0.0,,
8020,746.28019163,650.0037905500001,94.746277035,97.686546214,-12.9,3.1
8023,0.0,0.0,0.0,0.0,,
8024,0.0,0.0,0.0,0.0,,
8025,0.0,0.0,0.0,0.0,,
8026,1122.19050857,888.76870062,28.419718754,11.779738036,-20.8,-58.55
8027,530.64373725,403.75645892,327.142758739,271.275560496,-23.91,-17.08
8029,0.0,0.0,0.0,0.0,,
8033,0.0,0.0,0.0,0.0,,
8036,378.47504089,285.33408645,79.727500045,58.015456168,-24.61,-27.23
8038,0.0,0.0,0.0,0.0,,
8039,0.0,0.0,0.0,0.0,,
8040,0.0,0.0,0.0,0.0,,
8043,0.0,0.0,0.0,0.0,,
8048,0.0,0.0,0.0,0.0,,
8049,0.0,0.0,0.0,0.0,,
8052,0.0,0.0,0.0,0.0,,
8053,659.06300179,321.46493801,133.184570242,94.955612941,-51.22,-28.7
8054,507.2586478,449.9092935,1107.18067063,957.84358542,-11.31,-13.49
8055,0.0,0.0,0.0,0.0,,
8056,0.0,0.0,0.0,0.0,,
8057,0.0,0.0,0.0,0.0,,
8059,0.0,0.0,0.0,0.0,,
